P_NAME,P_MASS,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_LOG_G,Atmospheric_Retention,Long_Term_Stability,ESI
HD 144899 b,20.34102000000007,4.77,40.439140000002226,0.242,0.821,115.66499999999996,6126.0,1.16,1.65,2.0650338,4.264364799999999,0.89399681,0.18742071000000005,0.0011257066000001092,0.32355895999999973,0.04331800000000019,0.4406819999999998,0.26933722999999965,102.98826999999994,668.65411,754.990478515625,Neptunian,F,3.4434993,5.0103004,0.0,0.48473434,0.0,0.0,Hot,0.0,4.07,7.033316399864796,1.2579645362495067,14.787553514966225
HD 168443 b,2424.3951,12.6,58.11186999999336,0.2919999999999998,0.53,39.62450000000001,5491.0,0.98,1.71,13.871276000000002,192.41231,15.270818,1.2119697,0.01856628700000007,0.3330114000000002,0.13724000000000025,0.44676000000000027,0.30334708,33.330332999999996,576.27503,649.9270629882812,Jovian,G,2.4099053999999995,4.1914449,0.0,0.53054655,0.0,0.0,Hot,0.0,3.99,54.88153588276502,5.69482934890307,28.768867443127995
HD 142 A d,82.63538999999997,10.9,108.45299000000523,0.4740000000000002,0.13,26.185300000000097,6273.0,1.21,1.41,2.7534031,7.5812284000000005,0.6955255400000002,0.0638096829999999,0.016860732000000045,0.4780053000000004,0.41237999999999975,0.5356199999999998,0.4750069200000002,13.370401999999899,485.56764,551.6324462890625,Jovian,F,2.9785164,4.6597623,0.0,0.46079992,0.0,0.0,Hot,0.0,4.26,12.83495821833855,13.845147872947758,14.187036088738708
HD 190984 b,1137.8257,13.0,4885.0,5.5,0.57,148.187,5988.0,0.91,1.53,9.3554826,87.525054,6.7326964,0.51789973,0.25485579,6.393475,2.365,8.635,5.7516728,0.10829054999999244,136.05128000000002,170.42340087890625,Jovian,F,2.6915347999999994,4.4295924,0.0,0.44705908,0.0,0.0,Cold,0.0,4.02,100.0,87.86808180967978,30.7802975341229
HD 95544 b,1913.6448,12.8,2041.5415000000066,3.166,0.049,87.80489999999998,5722.0,1.01,1.09,12.227163000000001,149.5035,11.679961,0.91249697,0.37266905000000006,3.1698008,3.010866,3.321134,3.1669509,0.3002618599999778,188.48598000000004,212.63829040527344,Jovian,G,3.0060763,4.6812708,0.0,0.46286917,0.0,0.0,Cold,0.0,4.07,100.0,100.0,42.859167041582715
HD 25912 b,38.13941,6.9,41.83156000000599,0.242,0.05,49.16610000000003,5920.58,1.08,1.0,2.3510531,5.527450699999999,0.80107982,0.11609851999999998,0.00754468230000005,0.2423025000000001,0.22989999999999977,0.2541000000000002,0.24207569000000007,18.789396000000124,530.11992,598.3811645507812,Neptunian,G,1.0990058000000005,2.8305039,0.0,0.47332457,0.0,0.0,Hot,0.0,4.48,10.103200890061876,20.91890688838948,15.961942694379902
HD 25912 c,5252.7501,12.2,26308.656000000003,17.848,0.051,49.16610000000003,5920.58,1.08,1.0,20.749778,430.55329,35.291253,2.8927256000000003,2.8705295,17.871211,16.937752,18.758248,17.853808,0.003454509699963637,61.728295,170.42340087890625,Jovian,G,1.0990058000000005,2.8305039,0.0,0.47332457,0.0,0.0,Cold,0.0,4.48,100.0,100.0,42.98553055574143
HD 88072 b,2511.7979,12.6,18538.793000000005,13.895,0.156,35.90980000000002,5785.33,1.04,1.03,14.119102000000002,199.34904,15.821352,1.2556629,1.5738743,14.064074,11.72738,16.06262,13.93761,0.005631612399952246,69.46332299999995,170.42340087890625,Jovian,G,1.0739894000000003,2.7981034,0.0,0.46740739,0.0,0.0,Cold,0.0,4.43,100.0,100.0,37.789960606412045
MOA-2020-BLG-208L b,46.0,7.71,566.2816510908306,2.74,0.0057983738370239735,7490.0,4381.075340456218,0.43000000000000005,0.6111275381604481,2.4425965,5.966277599999998,0.7738362599999999,0.10036786999999991,0.13010648000000002,2.74,2.74,2.74,2.74,180.68185310722595,846.4490503829343,955.3678697954762,Neptunian,Unknown,0.23029478319435803,1.1379218073432562,0.0,0.34820949,0.0,0.0,Unknown,0.0,4.693730596147461,6.574391527230289,100.0,9.501918461741164
WISEP J121756.91+162640.2 A b,6992.0,10.468,24981.439210114637,8.0,0.0057983738370239735,10.100000000000023,575.0,0.029999999999999916,0.09000000000000008,25.844543,667.94039,63.80783199999999,6.0955132,4.924573499999999,8.0,8.0,8.0,8.0,1.2700525076070335e-08,2.7042990999999574,170.42340087890625,Jovian,BD,8.128305193366714e-07,0.0024342421000005388,0.0,0.14983862999999997,0.0,0.0,Cold,0.0,5.0,100.0,100.0,46.572040174943204
MOA-2009-BLG-387L b,830.0,13.2,1980.0,1.7999999999999998,0.0385582260787487,5690.0,3949.4008957094843,0.19000000000000006,0.702987016958478,7.9296146,62.878788,4.7635445,0.36087459,0.2943286799999999,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,147.1274821249998,776.4736665405883,876.8078213517948,Jovian,Unknown,0.4430901106652394,1.5323309988976015,1.8446744073709552e+19,0.26521759,0.0,0.0,Unknown,0.0,4.647276953543579,23.255309825385385,100.0,15.6423299159594
GJ 2056 b,16.19999999999999,4.17,69.971000000005,0.28300000000000036,0.72,28.44340000000011,4069.95,0.62,0.71,1.971013,3.884892100000002,0.9316287999999999,0.22341217999999996,0.002352000899999984,0.35635360000000027,0.07924000000000042,0.4867600000000003,0.3055600500000004,2.2391536000000087,273.71677999999997,309.1700744628906,Neptunian,M,0.12445146000000129,0.95249732,0.0,0.39338249,1.0,0.0,Warm,0.0,4.48,16.39330440264033,63.671410524231135,33.97900154379077
MOA-2013-BLG-605L b,3.240000000000009,1.62,5.410536680996302,0.9299999999999997,0.06184917688369751,850.0,3186.2718828305015,0.02000000000000013,0.6876935536962208,1.4142136,2.0,1.2345679,0.76207895,0.0507115090000001,0.9299999999999997,0.9299999999999997,0.9299999999999997,0.9299999999999997,1.3564084731444837,193.66496647434678,259.4417498694779,Superterran,Unknown,0.2452080765484821,0.8640058955462324,1.8446744073709552e+19,0.12522597999999996,0.0,0.0,Unknown,0.0,4.634206207800677,14.016823656841515,100.0,47.08175927017936
NGC 2682 Sand 978 b,692.8694,13.3,511.2100000000064,1.3893639000000002,0.16,821.918,4200.0,1.37,21.02,7.2177173,52.095444,3.9169506,0.29450756999999983,0.09300882200000005,1.4071476999999994,1.1670657000000002,1.6116621000000002,1.3938477000000002,75.33544300000005,746.86491,844.0269775390625,Jovian,K,143.54894,32.349216,0.0,0.51237899,0.0,0.0,Hot,0.0,1.7999999999999998,21.98963419371902,0.8130089125005034,15.296994072588937
NGTS-10 b,687.14846,13.506999999999998,0.7668944000033662,0.014300000000000423,0.0,324.69865,4600.0,0.7,0.7,7.1325667,50.873507,3.766455,0.2788520700000001,0.0014215826999999237,0.014300000000000423,0.014300000000000423,0.014300000000000423,0.014300000000000423,855.7126,1377.7858,1552.1644287109375,Jovian,K,0.17498466999999973,1.1294415999999998,0.0,0.46927751,0.0,0.0,Hot,0.0,4.59,11.816329159940864,8.172144451282758,7.634666680771667
PSR J2322-2650 b,252.64307,13.9,0.32296400000632275,0.010200000000000209,0.0016999999999999932,230.0,5690.37198300182,1.4,1.6124245938846988,4.2633039,18.17576,1.3076087000000003,0.09407256599999991,0.0005755807700000837,0.010200014999999674,0.010182659999999899,0.01021733999999963,0.010200003999999652,986.0275667895335,1243.9588067593281,1420.8597628015023,Jovian,PSR,2.594059007424952,4.18812226926625,0.0,0.51609202,0.0,0.0,Unknown,0.0,4.075138954354165,7.715597094204144,0.3925377167926586,5.988826121369901
TAP 26 b,527.5978,13.5,10.789999999993597,0.0968,0.07473992556333542,121.40200000000004,4620.0,1.04,1.17,6.2515053,39.081319,2.8949125,0.21443796000000004,0.0077223678000000184,0.0968,0.0968,0.0968,0.0968,60.01354600000013,709.02579,803.7593383789062,Jovian,K,0.5623413300000006,2.0247144,0.0,0.18378529,0.0,0.0,Hot,0.0,4.5,20.000140060928246,15.927190556217703,14.57525399309652
K2-148 b,2.329999999999984,1.33,4.383950000003097,0.045399999999999885,0.0057983738370239735,124.45799999999997,4079.0,0.65,0.63,1.3235859000000003,1.7518796999999964,1.3172028,0.99037803,0.0006950061099999516,0.045399999999999885,0.045399999999999885,0.045399999999999885,0.045399999999999885,48.96528599999999,673.86327,761.02267,Terran,K,0.10092529000000017,0.8577560000000002,0.0,0.39962769,0.0,0.0,Hot,0.0,4.65,4.472280175306738,44.72293696436138,23.505450695405827
HD 27894 b,196.73578,14.1,18.019390000001295,0.125,0.047,43.82140000000004,4875.0,0.81,0.89,3.735357,13.952891999999999,0.9895668199999998,0.07018204400000005,0.007434542900000007,0.12513806000000027,0.11912500000000037,0.13087499999999963,0.1250345399999997,22.78558499999997,556.33285,627.8232421875,Jovian,K,0.35563131999999964,1.6101404999999998,0.0,0.41837328,0.0,0.0,Hot,0.0,4.22,15.299216513263636,33.496768507340725,12.985773946980883
HD 135872 b,1744.5601,12.8,2422.326000000001,4.172,0.164,82.42510000000004,4992.0,1.65,3.93,11.674492,136.29376,10.64795,0.83187109,0.35541559999999994,4.2281051,3.487792,4.856208,4.1861516,0.5037693899998885,213.52179999999998,234.82305908203125,Jovian,K,8.6496792,7.940791,0.0,0.54514552,1.0,1.0,Warm,0.0,3.411206705260767,100.0,40.32279023712232,45.54425287974201
HD 217958 b,166.54208999999997,14.2,2560.1977000000043,3.758,0.156,61.79570000000001,5930.64,1.08,1.33,3.4246629,11.728316,0.82593776,0.05816463099999991,0.17013143000000008,3.8037273,3.171752,4.344248,3.7695242,0.14042237000001023,155.22312999999997,170.42340087890625,Jovian,G,1.9588447000000002,3.7788858,0.0,0.47332457,0.0,0.0,Cold,0.0,4.23,51.672927445149966,100.0,15.412716444879045
HD 168443 c,5500.3384,12.2,1753.1095999999961,2.842,0.21000000000000002,39.62450000000001,5491.0,0.98,1.71,21.233168,450.84741,36.954706,3.0290742,0.39910839,2.9046661,2.24518,3.43882,2.857898,0.3051726600000393,187.74843999999996,212.63829040527344,Jovian,G,2.4099053999999995,4.1914449,0.0,0.53054655,0.0,0.0,Cold,0.0,3.99,100.0,93.16465285317842,52.04385062961821
HD 204313 e,4868.1777,12.2,7325.6466999999975,7.457,0.253,47.79449999999997,5767.0,1.03,1.13,19.975759,399.03096,32.707456,2.680939,0.93507489,7.6956576,5.570379,9.343621,7.5179567,0.02340107899999566,98.41239500000006,170.42340087890625,Jovian,G,1.2589253999999999,3.0294498,0.0,0.44257821,0.0,0.0,Cold,0.0,4.37,100.0,100.0,42.59110297810893
OGLE-2012-BLG-0026L c,270.0,13.9,3.341020758758532,4.8,0.0057983738370239735,4019.0,5672.67875850669,1.06,1.0614006447584676,4.407319,19.42446,1.3974432,0.10053548000000001,0.30435407000000003,4.8,4.8,4.8,4.8,727.0797766671143,1307.4950160038698,1476.8857758168049,Jovian,G,1.3663698256144512,3.0734924583885155,0.0,0.47696714,0.0,0.0,Unknown,0.0,4.343662847228439,7.673650992902363,100.0,5.850635778982504
OGLE-2014-BLG-1760L b,180.0,14.2,2017.0162751134485,1.75,0.0057983738370239735,6860.0,4671.92176709783,0.51,0.6715279948350145,3.560345,12.676056000000003,0.8926800200000002,0.06286479000000011,0.12370598999999993,1.75,1.75,1.75,1.7499999999999991,309.97742171700327,920.671140378316,1038.7886532576272,Jovian,Unknown,0.3695354152707502,1.369152929078914,-1.8446744073709552e+19,0.36858799,0.0,0.0,Unknown,0.0,4.648158895006744,8.813316191346871,100.0,7.4659999763411475
OGLE-2015-BLG-0051L b,230.0,14.0,1176.2110345746478,0.7299999999999995,0.05770112946629524,8200.0,4002.726146038291,0.09999999999999998,0.7106823639441131,4.0532174,16.428571,1.1734694,0.0838192419999999,0.09638676099999999,0.7300000000000004,0.7299999999999995,0.7300000000000004,0.7300000000000004,146.13178288410415,773.6714336250561,873.6802835157982,Jovian,Unknown,0.4546345004286598,1.5597322066524146,0.0,0.21413342,0.0,0.0,Unknown,0.0,4.641895386882752,11.929488653022768,100.0,9.880120567291142
HR 858 c,4.420000000000016,1.939,5.972930000003544,0.06740000000000013,0.19,31.964000000000055,6201.0,1.15,1.31,1.5098098000000002,2.2795254999999983,1.1756191,0.60630178,0.0008554047200000081,0.06861656999999965,0.05459399999999981,0.08020600000000044,0.06770780799999976,526.82238,1212.0773,1368.8509,Superterran,F,2.3496328,4.1386983,0.0,0.48333741,0.0,0.0,Hot,0.0,4.26,2.8362242061154053,2.323511997278898,10.935625526711835
TOI-1231 b,15.39999999999992,3.65,24.24558600000455,0.12880000000000003,0.087,27.62270000000001,3553.0,0.49,0.48,2.0540638000000007,4.219178100000001,1.1559391999999997,0.31669567,0.003712046700000027,0.1292874399999997,0.11759439999999977,0.14000560000000029,0.12892216000000012,1.971596800000043,301.42960999999997,345.2973937988281,Neptunian,M,0.032583670000000176,0.48737558000000014,0.0,0.36370546,0.0,0.0,Hot,0.0,4.77,15.29660645494009,100.0,34.95463487133796
TOI-1693 b,2.5699999999999363,1.4100000000000001,1.7666957000037655,0.02259999999999973,0.008479822427034378,30.794700000000034,3499.0,0.49,0.45999999999999996,1.3500722,1.822695000000003,1.2926915,0.91680249,0.00039277096000001066,0.02259999999999973,0.02259999999999973,0.02259999999999973,0.02259999999999973,54.67428600000005,692.70048,782.29635,Terran,M,0.02792543799999958,0.4511944699999999,0.0,0.36370546,0.0,0.0,Hot,0.0,4.8,4.4377226463749055,80.24352568131283,22.418979943073467
HD 4308 b,15.891500000000065,4.12,15.559999999997672,0.1200000000000001,0.0,22.015800000000013,5686.0,0.93,1.02,1.9639654,3.857160199999999,0.93620393,0.22723395999999996,0.003091674800000055,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.1200000000000001,68.807774,733.68406,828.0377197265625,Neptunian,G,0.9908319399999996,2.6875946,0.0,0.44527731,0.0,0.0,Hot,0.0,4.39,6.09899358754434,12.111034692725,14.276387025957412
Kepler-1004 b,32.5,6.28,5.287897899994277,0.06709999999999994,0.0,1152.68,4972.0,1.11,3.39,2.2748976,5.175159199999996,0.8240699400000002,0.13122133000000002,0.002068685900000089,0.06709999999999994,0.06709999999999994,0.06709999999999994,0.06709999999999994,1146.9777,1482.4787,1671.6016845703125,Neptunian,K,5.1641637,6.135695,0.0,0.52116605,0.0,0.0,Hot,0.0,3.43,3.4994800135164787,1.2993391359766526,5.4870553550680645
K2-187 e,4.269999999999982,1.9000000000000004,13.606629000001703,0.11059999999999981,0.0057983738370239735,330.916,5438.0,0.97,0.83,1.4991225999999997,2.247368399999999,1.1828254999999999,0.62253973,0.0018131166999999504,0.11059999999999981,0.11059999999999981,0.11059999999999981,0.11059999999999981,50.40687200000002,678.76923,766.56318,Superterran,G,0.6165950000000011,2.1201362,0.0,0.45667619,0.0,0.0,Hot,0.0,4.6,5.02879186776788,17.8332130253448,20.685732717392966
HD 63765 b,168.4499,14.2,358.0,0.9400000000000004,0.24,32.5376,5449.0,0.65,0.83,3.4442226,11.862668999999997,0.8353992300000002,0.05883093099999992,0.04555952200000002,0.9670719999999999,0.7144000000000004,1.1655999999999995,0.9468994999999998,0.646586530000036,225.91640000000007,256.3473815917969,Jovian,G,0.5546257099999998,2.0107763,0.0,0.40205212,1.0,1.0,Warm,0.0,4.41,34.5491042077545,100.0,21.516556605002904
K2-58 c,3.259999999999991,1.62,2.5372599999973318,0.03500000000000014,0.0057983738370239735,181.74599999999998,5413.0,0.89,0.86,1.4185717000000002,2.0123456999999974,1.2421886999999998,0.76678314,0.0005396710900000823,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.03500000000000014,316.12869,1074.1519,1213.0857,Superterran,G,0.3872576400000005,1.6802108,0.0,0.44375963,0.0,0.0,Hot,0.0,4.52,3.007005852925313,8.985505596662795,13.361362331911778
Kepler-253 c,7.509999999999991,2.65,10.281950999997207,0.08900000000000041,0.0,838.595,5208.0,0.85,0.79,1.6834376,2.833962300000003,1.0694197,0.40355461000000004,0.0018404142999999262,0.08900000000000041,0.08900000000000041,0.08900000000000041,0.08900000000000041,51.78690900000004,683.36811,770.4226684570312,Neptunian,K,0.4102041000000005,1.7292738,0.0,0.3193112,0.0,0.0,Hot,0.0,4.59,5.6187852721503555,21.696516441449585,18.230726466201013
K2-75 b,7.610000000000014,2.67,7.814199999993434,0.0810000000000004,0.0057983738370239735,561.93,5995.0,1.16,1.56,1.6882498,2.8501873000000018,1.0674859000000003,0.39980744,0.0015167446999999612,0.0810000000000004,0.0810000000000004,0.0810000000000004,0.0810000000000004,340.43168,1094.2264,1232.82763671875,Neptunian,G,2.2335721999999993,4.0351879,0.0,0.48473434,0.0,0.0,Hot,0.0,4.12,3.5213468956479517,3.6054501268954495,10.965845655252277
Kepler-242 b,7.319999999999993,2.6099999999999994,8.20394999999553,0.07500000000000018,0.0,600.241,5020.0,0.81,0.85,1.6746933,2.804597700000002,1.0745585000000002,0.41170824000000006,0.00156262659999995,0.07500000000000018,0.07500000000000018,0.07500000000000018,0.07500000000000018,43.33885900000007,653.61059,737.0810546875,Neptunian,K,0.24378107999999976,1.3331032,0.0,0.51769565,0.0,0.0,Hot,0.0,4.49,5.842443205687553,30.765307955810293,19.17331856037788
Kepler-193 b,6.300000000000068,2.39,11.38847999999416,0.10599999999999987,0.0,1009.1,6335.0,1.14,1.15,1.6235711,2.6359832999999995,1.1029219000000001,0.46147358000000005,0.0018745758000000556,0.10599999999999987,0.10599999999999987,0.10599999999999987,0.10599999999999987,112.04390999999998,828.79434,935.99297,Superterran,F,1.2589253999999999,3.0294498,0.0,0.30575952,0.0,0.0,Hot,0.0,4.4,4.460393665441434,8.41987936695851,15.465901468418194
Kepler-1148 b,3.5,1.6899999999999995,1.104463499999838,0.018799999999999706,0.0,625.692,5054.0,0.81,0.77,1.4390989999999997,2.071005900000003,1.2254473,0.72511674,0.00030629325999997903,0.018799999999999706,0.018799999999999706,0.018799999999999706,0.018799999999999706,833.07538,1368.5819,1545.5982,Superterran,K,0.2944421599999991,1.4650882000000003,0.0,0.42957521,0.0,0.0,Hot,0.0,4.58,2.3942446916114974,6.384955197991945,9.959708565484615
Kepler-1013 b,5.269999999999982,2.1500000000000004,18.930550000004587,0.13699999999999957,0.0,422.246,4954.0,0.81,0.76,1.5656189999999999,2.4511627999999988,1.1400756999999997,0.53026778,0.0025582776999999446,0.13700000000000045,0.13699999999999957,0.13700000000000045,0.13700000000000045,15.687684999999988,506.97836,572.5524,Superterran,K,0.2944421599999991,1.4650882000000003,0.0,0.4247413,0.0,0.0,Hot,0.0,4.59,7.031456734041161,46.52866287898444,26.287602387669484
Kepler-1225 b,3.9700000000000273,1.8199999999999998,7.010754300004919,0.07709999999999972,0.0,1347.52,6140.0,1.13,1.19,1.4769288,2.1813186999999985,1.1985267,0.65853118,0.001172403200000005,0.07709999999999972,0.07709999999999972,0.07709999999999972,0.07709999999999972,362.1523,1111.2775,1255.0133,Superterran,F,2.1527817000000002,3.9615374,0.0,0.44797331,0.0,0.0,Hot,0.0,4.34,3.0261168660807933,3.581412829735579,12.349851589343702
Kepler-1273 b,6.759999999999991,2.49,28.62565299999551,0.18569999999999975,0.0,1114.24,5566.0,0.94,0.91,1.6476831,2.7148594000000017,1.0903049999999999,0.43787349,0.003585393000000048,0.18569999999999975,0.18569999999999975,0.18569999999999975,0.18569999999999975,14.367334000000028,495.9567,560.10515,Superterran,G,0.49545019000000057,1.900482,0.0,0.44976471,0.0,0.0,Hot,0.0,4.5,7.564471421125124,37.4810634344493,25.420232167459133
Kepler-1247 b,6.0400000000000205,2.33,13.712201999995159,0.10909999999999975,0.0,1045.92,5303.0,0.86,0.82,1.6100542,2.5922746999999973,1.1125642,0.47749538,0.0020898870999999097,0.10909999999999975,0.10909999999999975,0.10909999999999975,0.10909999999999975,37.96212400000002,632.32061,714.10676,Superterran,G,0.45185593999999973,1.8149462,0.0,0.43997901,0.0,0.0,Hot,0.0,4.55,5.797647639448996,24.144863515570876,20.64217344650989
KIC 10525077 b,25.899999999999977,5.5,854.0829999999987,1.7671907999999998,0.0057983738370239735,1461.15,6091.0,1.01,1.01,2.170044,4.7090909,0.8561983500000001,0.15567242999999997,0.05212685000000006,1.7671907999999998,1.767190799999999,1.7671907999999998,1.7671907999999998,0.430956199999855,206.39918999999998,234.82305908203125,Neptunian,F,1.3458604000000003,3.132303,0.0,0.46286917,1.0,1.0,Warm,0.0,4.42,23.763054466077072,100.0,27.511123830847968
K2-268 b,2.8600000000000136,1.5,2.1516759999940405,0.03080000000000016,0.0057983738370239735,327.783,5106.0,0.84,0.78,1.380821,1.9066667000000024,1.2711110999999997,0.84740741,0.0004634805899998984,0.03080000000000016,0.03080000000000016,0.03080000000000016,0.03080000000000016,356.36789,1106.8133,1249.9716,Terran,K,0.3380648399999995,1.5698702999999998,0.0,0.43528886,0.0,0.0,Hot,0.0,4.58,2.8406105958155945,9.057851176070209,13.254238985549385
K2-49 b,4.3799999999999955,1.9299999999999993,2.770650000005844,0.030899999999999928,0.008217595517635345,457.125,4175.0,0.51,0.44999999999999996,1.5064628,2.269430100000001,1.1758705000000003,0.60925932,0.0006329630699999367,0.030899999999999928,0.030899999999999928,0.030899999999999928,0.030899999999999928,176.23130000000003,928.15492,1048.2051,Superterran,K,0.16826741000000034,1.1075511000000002,0.0,0.36858799,0.0,0.0,Hot,0.0,4.81,3.6956140412923824,18.212722415175307,14.78091469245269
